#{"t_start": 1763633712.5493202, "env_id": "None"}
r,l,t
-5.163618,50,2065.484083
-0.780194,50,2065.984063
-3.686962,50,2066.483558
-0.444843,50,2067.09044
-2.400719,50,2067.498316
-1.37614,50,2067.98373
-1.95724,50,2068.539196
-1.713777,50,2068.983724
-0.923562,50,2069.48325
-7.587173,50,2069.983146
-2.568816,50,2070.484872
-0.348916,50,2070.988861
-2.841893,50,2071.491361
-0.361303,50,2071.983644
-6.156174,50,2072.499198
-1.223643,50,2072.983886
-2.923649,50,2073.49386
-1.44168,50,2073.98332
-0.857534,50,2074.535857
-2.530717,50,2075.035894
-1.036165,50,2075.510453
-4.18944,50,2076.163886
-1.016128,50,2076.717589
-3.963635,50,2077.181924
-0.88996,50,2077.568468
-2.46389,50,2077.983995
-1.553723,50,2078.514545
-1.990042,50,2078.984159
-3.359061,50,2079.483882
-5.470487,50,2079.984072
-3.871645,50,2080.48378
-0.492824,50,2080.985213
-0.610187,50,2081.483573
-4.209795,50,2081.984242
-0.72393,50,2082.4839
-0.739395,50,2082.983829
-2.374583,50,2083.487388
-0.145463,50,2084.413728
-6.149966,50,2085.139424
-0.578581,50,2085.627431
-0.331775,50,2086.079406
-5.124325,50,2086.558567
-1.959272,50,2087.01625
-3.986989,50,2087.502702
-3.369451,50,2087.926406
-0.833762,50,2088.319657
-2.994812,50,2088.82397
-1.047984,50,2089.319763
-4.416195,50,2089.866119
-1.69926,50,2090.338439
-5.121075,50,2090.819552
-0.400958,50,2091.454905
-1.743489,50,2092.039124
-3.562411,50,2092.453016
-2.755158,50,2092.89033
-0.707719,50,2093.320208
-0.719128,50,2093.819931
-0.710997,50,2094.320105
-2.634628,50,2094.820318
-1.689613,50,2095.404133
-0.20915,50,2095.989572
-0.655865,50,2096.434344
-0.881619,50,2096.920048
-0.696334,50,2097.417825
-3.044654,50,2098.030025
-0.401344,50,2098.650002
-0.280922,50,2099.153221
-2.866724,50,2099.661736
-0.847041,50,2100.142146
-5.217723,50,2100.615902
-2.82644,50,2101.068642
-0.825811,50,2101.504471
-0.655918,50,2101.930205
-0.669076,50,2102.350672
-0.808366,50,2102.850317
-1.815507,50,2103.349565
-7.037695,50,2103.850194
-1.625086,50,2104.349702
-0.67587,50,2104.850335
-3.689854,50,2105.34959
-0.977455,50,2105.850274
-1.109622,50,2106.350361
-1.720564,50,2106.850283
-3.293552,50,2107.372842
-0.888815,50,2107.912502
-0.468404,50,2108.495992
-2.11829,50,2108.943682
-3.918637,50,2109.350402
-0.239635,50,2109.850498
-0.915286,50,2110.356545
-2.352462,50,2110.890505
-2.62309,50,2111.350514
-1.721772,50,2111.850092
-0.046293,50,2112.35782
-0.634813,50,2112.849709
-4.009361,50,2113.350234
-1.447334,50,2113.850379
-0.643176,50,2114.562778
-1.02289,50,2115.034951
-5.168612,50,2115.374624
-5.668148,50,2115.849529
-1.613181,50,2116.366295
-3.341428,50,2116.86837
-3.087357,50,2117.349832
-0.814323,50,2117.851244
-3.485623,50,2118.350258
-1.675973,50,2118.849867
-3.269023,50,2119.351751
-0.401256,50,2119.849854
-3.783643,50,2120.362735
-0.651578,50,2120.850311
-5.374725,50,2121.432031
-0.647367,50,2121.901992
-0.711323,50,2122.350245
-2.771021,50,2122.850266
-3.020545,50,2123.349521
-1.416338,50,2123.850283
-0.376423,50,2124.355717
-1.121165,50,2124.850447
-1.657525,50,2125.40606
-2.025757,50,2125.931773
-0.710161,50,2126.350147
-0.769663,50,2126.849744
-0.83224,50,2127.350011
-1.891646,50,2127.850182
-3.823009,50,2128.350595
-4.092752,50,2128.849623
-4.625844,50,2129.349683
-0.572478,50,2129.885062
-1.613867,50,2130.34974
-2.624013,50,2130.853088
-0.48472,50,2131.355319
-6.434258,50,2131.882993
-0.528582,50,2132.411044
-1.458765,50,2132.850833
-3.020991,50,2133.350261
-0.696239,50,2133.849604
-4.717322,50,2134.350344
-0.843041,50,2134.850549
-2.034297,50,2135.349964
-2.078389,50,2135.849505
-1.095768,50,2136.349776
-2.697004,50,2136.850399
-3.513966,50,2137.349405
-3.247047,50,2137.849584
-0.72896,50,2138.349365
-0.34684,50,2138.849869
-3.36366,50,2139.349669
-1.297345,50,2139.875904
-5.620146,50,2140.350432
-0.739674,50,2140.850198
-5.618513,50,2141.35028
-5.245589,50,2141.849929
-2.72884,50,2142.350016
-5.858899,50,2142.850303
-0.821278,50,2143.350231
-0.398035,50,2143.850073
-2.710616,50,2144.457567
-2.239085,50,2144.925035
-0.397871,50,2145.4206
-0.627635,50,2145.860177
-2.4339,50,2146.350891
-0.825348,50,2146.867563
-1.070687,50,2147.349597
-0.582438,50,2147.850496
-3.899993,50,2148.350006
-5.520363,50,2148.89818
-0.608886,50,2149.350189
-0.613912,50,2149.849865
-3.948628,50,2150.350368
-6.505041,50,2150.850521
-1.964997,50,2151.349859
-0.489195,50,2151.876556
-0.837141,50,2152.35678
-5.549093,50,2152.850434
-1.39228,50,2153.353424
-0.789505,50,2153.883105
-5.041082,50,2154.403389
-2.109673,50,2154.852601
-3.16262,50,2155.349354
-5.343087,50,2155.850672
-2.986989,50,2156.390221
-4.183811,50,2156.85024
-3.662137,50,2157.350048
-1.61424,50,2157.849671
-1.48745,50,2158.350383
-0.637401,50,2158.850183
-2.175389,50,2159.350358
-5.373746,50,2159.850598
-4.950494,50,2160.350219
-1.136466,50,2160.85033
-0.816569,50,2161.350239
-0.693502,50,2161.871961
-1.037766,50,2162.36459
-3.974063,50,2162.85229
-4.689167,50,2163.362962
-1.323829,50,2163.876572
-0.151309,50,2164.350676
-2.044848,50,2164.850178
-7.536816,50,2165.349796
-0.24748,50,2165.850151
-0.707257,50,2166.350471
-4.169218,50,2166.85098
-6.955562,50,2167.364507
-0.578909,50,2167.850317
-6.054964,50,2168.349484
-0.732968,50,2168.849591
-5.885809,50,2169.350528
-2.417015,50,2169.849762
-1.648502,50,2170.349553
-2.87418,50,2170.849896
-0.930596,50,2171.349572
-0.638988,50,2171.849968
-0.372215,50,2172.350363
-1.255591,50,2172.853488
-0.642574,50,2173.357587
-1.123628,50,2173.850073
-0.895741,50,2174.349767
-3.049266,50,2174.856848
-4.523502,50,2175.350332
-0.526559,50,2175.849971
-1.817516,50,2176.40758
-1.877796,50,2176.850351
-0.997765,50,2177.400693
-2.961651,50,2178.043398
-3.5264,50,2178.569128
-0.842345,50,2179.056753
-0.867551,50,2179.51219
-0.88814,50,2180.02161
-2.35343,50,2180.519693
-6.206441,50,2180.934182
-2.528191,50,2181.350598
-4.915787,50,2181.9429
-1.212959,50,2182.34963
-4.176082,50,2182.849777
-1.359588,50,2183.350433
-1.52191,50,2183.867903
-2.373245,50,2184.359686
-3.130889,50,2184.860548
-1.832365,50,2185.385688
-2.895423,50,2185.900347
-0.181039,50,2186.355807
-1.261096,50,2186.887472
-5.642474,50,2187.474888
-3.610254,50,2188.01657
-0.629303,50,2188.487475
-0.653831,50,2189.092012
-5.104266,50,2189.623143
-4.327559,50,2190.117397
-2.83952,50,2190.610746
-0.676531,50,2191.082639
-5.701431,50,2191.505476
-0.807016,50,2192.016483
-0.338975,50,2192.425028
-1.15864,50,2192.955346
-1.055112,50,2193.408616
-1.009126,50,2194.071984
-0.641132,50,2194.450311
-0.708138,50,2194.850169
-3.930089,50,2195.350397
-1.251912,50,2195.849663
-0.68577,50,2196.365012
-2.62613,50,2196.863436
-6.950292,50,2197.350403
-5.659547,50,2197.861869
-5.46611,50,2198.349685
-0.663968,50,2198.861896
-1.285682,50,2199.35643
-2.463394,50,2199.849893
-1.076846,50,2200.629064
-1.01154,50,2201.130672
-1.384778,50,2201.528723
-5.762547,50,2201.91053
-2.94342,50,2202.350571
-4.873868,50,2202.850635
-0.738946,50,2203.349616
-2.608902,50,2203.850537
-1.69056,50,2204.350514
-0.939717,50,2204.850534
-3.530495,50,2205.350349
-4.147349,50,2205.850118
-1.18808,50,2206.398639
-3.192883,50,2206.960975
-0.666011,50,2207.484485
-2.88837,50,2208.04851
-3.833038,50,2208.601485
-3.174392,50,2209.102808
-1.397258,50,2209.557142
-0.554586,50,2210.071887
-1.975053,50,2210.520286
-0.470473,50,2210.978891
-0.495016,50,2211.455669
-0.43188,50,2211.95578
-1.848204,50,2212.514333
-0.146494,50,2212.997701
-0.782787,50,2213.490287
-0.457332,50,2214.083862
-2.846524,50,2214.640162
-3.645461,50,2215.160107
-5.579855,50,2215.696081
-1.172704,50,2216.190659
-0.767635,50,2216.638276
-0.320538,50,2217.100396
-0.617971,50,2217.569686
-1.291366,50,2218.026643
-1.729739,50,2218.414691
-0.80576,50,2218.926669
-0.456687,50,2219.42612
-3.350045,50,2219.899244
-2.543032,50,2220.371924
-2.156401,50,2220.871883
-0.26937,50,2221.373055
-0.541926,50,2221.921786
-1.807678,50,2222.436932
-6.026613,50,2222.941145
-2.125564,50,2223.540294
-1.986058,50,2224.165451
-2.414751,50,2224.740903
-4.637649,50,2225.223788
-0.304962,50,2225.720588
-3.616463,50,2226.255302
-2.759566,50,2226.73668
-0.717908,50,2227.2316
-0.329854,50,2227.831754
-0.819159,50,2228.311691
-7.089124,50,2228.779765
-4.151491,50,2229.215239
-0.723055,50,2229.667257
-5.405363,50,2230.116722
-4.302983,50,2230.637424
-1.579704,50,2231.138726
-5.853358,50,2231.524197
-1.648594,50,2232.023899
-2.65055,50,2232.539854
-1.930658,50,2233.038969
-0.815106,50,2233.529577
-3.41774,50,2234.04252
-3.600907,50,2234.582292
-4.112646,50,2235.086229
-0.912045,50,2235.744052
-3.589066,50,2236.303974
-1.300715,50,2236.906713
-0.418956,50,2237.587624
-0.465455,50,2238.251241
-6.327916,50,2238.930645
-2.170977,50,2239.508389
-0.605047,50,2240.097823
-0.921878,50,2240.710565
-0.990504,50,2241.338116
-6.153532,50,2241.865716
-1.056979,50,2242.447535
-4.579446,50,2243.031987
-1.513202,50,2243.565031
-0.339648,50,2244.099897
-2.350528,50,2244.593071
-3.438671,50,2245.081674
-2.159811,50,2245.56562
-7.671811,50,2246.088257
-3.755893,50,2246.654006
-4.716711,50,2247.242525
-1.529651,50,2247.842582
-1.741055,50,2248.424791
-0.762885,50,2249.039436
-6.115486,50,2249.69397
-2.350668,50,2250.259624
-0.332547,50,2250.799723
-0.509665,50,2251.295092
-0.945937,50,2251.757225
-3.884336,50,2252.25334
-4.643899,50,2252.739394
-3.344517,50,2253.229758
-0.547626,50,2253.722788
-1.35237,50,2254.271959
-0.913976,50,2254.854357
-5.11907,50,2255.443989
-0.469461,50,2256.075044
-0.596661,50,2256.7158
-5.445789,50,2257.395294
-0.595311,50,2257.940671
-4.793774,50,2258.55749
-0.435162,50,2259.173064
-0.857456,50,2259.698953
-4.702864,50,2260.229151
-0.539199,50,2260.771674
-5.486595,50,2261.299705
-4.883206,50,2261.833091
-1.829758,50,2262.386758
-0.786255,50,2262.975935
-3.284036,50,2263.620013
-0.71568,50,2264.138649
-1.47448,50,2264.749149
-1.657269,50,2265.272424
-0.411772,50,2265.813844
-0.75481,50,2266.309215
-2.4809,50,2266.727336
-0.586894,50,2267.027389
-1.395314,50,2267.510832
-1.867655,50,2268.008385
-6.319242,50,2268.510421
-0.449696,50,2269.008403
-2.774334,50,2269.50875
-5.569759,50,2270.019567
-5.714094,50,2270.56394
-0.7669,50,2271.016225
-4.370175,50,2271.518452
-0.66083,50,2272.160992
-0.597732,50,2272.586452
-5.024931,50,2273.008673
-4.731983,50,2273.526519
-3.144081,50,2274.008529
-4.659719,50,2274.508552
-2.542567,50,2275.034159
-3.611018,50,2275.508257
-1.852382,50,2276.008288
-2.737461,50,2276.508343
-0.881969,50,2277.021126
-2.56062,50,2277.526582
-0.903132,50,2278.008664
-3.197913,50,2278.553052
-2.235901,50,2279.007826
-0.761519,50,2279.508399
-3.683511,50,2280.008213
-1.056777,50,2280.509807
-0.549386,50,2281.008588
-2.510134,50,2281.508033
-4.736636,50,2282.008339
-1.907344,50,2282.508256
-2.497026,50,2283.008022
-3.025281,50,2283.507946
-1.783312,50,2284.008569
-0.77441,50,2284.508243
-0.582347,50,2285.024993
-4.584664,50,2285.508541
-0.222205,50,2286.008073
-2.408797,50,2286.508552
-0.278677,50,2287.008283
-3.598025,50,2287.50945
-0.253979,50,2288.008668
-1.38898,50,2288.507882
-1.896314,50,2289.009513
-0.313785,50,2289.50803
-2.740336,50,2290.008871
-1.940697,50,2290.51458
-3.305777,50,2291.008331
-5.469817,50,2291.507954
-1.185021,50,2292.008994
-0.529417,50,2292.566674
-0.470479,50,2293.016028
-0.6727,50,2293.532996
-1.212667,50,2294.008466
-0.525779,50,2294.508538
-0.91149,50,2295.046217
-6.905798,50,2295.512116
-2.986577,50,2296.008668
-6.469142,50,2296.508575
-2.034671,50,2297.008613
-1.006921,50,2297.508332
-1.86899,50,2298.009519
-3.241247,50,2298.529122
-0.465072,50,2299.039633
-0.463094,50,2299.557394
-5.103435,50,2300.008666
-0.17765,50,2300.508531
-2.879341,50,2301.008193
-0.560129,50,2301.54495
-1.345141,50,2302.135845
-0.599664,50,2302.508231
-0.764759,50,2303.008423
-0.448751,50,2303.508808
-3.060393,50,2304.008495
-0.696627,50,2304.508331
-2.029036,50,2305.008564
-5.967418,50,2305.508671
-6.160093,50,2306.008548
-1.759346,50,2306.552117
-3.189576,50,2307.049495
-5.461289,50,2307.508445
-0.762662,50,2308.008426
-1.886435,50,2308.508413
-3.012532,50,2309.011955
-0.286412,50,2309.538692
-3.16166,50,2310.008586
-1.5817,50,2310.508349
-0.992954,50,2311.008358
-0.639919,50,2311.508614
-1.564292,50,2312.008142
-3.571521,50,2312.509853
-0.669927,50,2313.008861
-1.166023,50,2313.508665
-0.464404,50,2314.008401
-0.666635,50,2314.588875
-1.197432,50,2315.065908
-0.653071,50,2315.508018
-4.442017,50,2316.008514
-2.846903,50,2316.508395
-6.222924,50,2317.008615
-3.119049,50,2317.508411
-3.356375,50,2318.007623
-4.599346,50,2318.524367
-3.028888,50,2319.008622
-1.687023,50,2319.508142
-0.576204,50,2320.008328
-4.780486,50,2320.507892
-0.585341,50,2321.008513
-0.385445,50,2321.508424
-3.534103,50,2322.010512
-2.823458,50,2322.508662
-1.095849,50,2323.008809
-3.160269,50,2323.508281
-6.01301,50,2324.008459
-2.753649,50,2324.508599
-3.910447,50,2325.00822
-6.722889,50,2325.50833
-6.394045,50,2326.008593
-5.010062,50,2326.508159
-4.758216,50,2327.00888
-0.301528,50,2327.531471
-6.372869,50,2328.008559
-3.352371,50,2328.561874
-1.125262,50,2329.021988
-1.16887,50,2329.508727
-0.773835,50,2330.008563
-0.69212,50,2330.508167
-1.670406,50,2331.008485
-0.165183,50,2331.508242
-1.935403,50,2332.00862
-0.957294,50,2332.50839
-0.797762,50,2333.008424
-6.995042,50,2333.508602
-5.346872,50,2334.008842
-5.890019,50,2334.510692
-0.960043,50,2335.009438
-2.333052,50,2335.543374
-0.750235,50,2336.018655
-3.183982,50,2336.508578
-1.714411,50,2337.007706
-2.954891,50,2337.510695
-3.030084,50,2338.008298
-2.469985,50,2338.508421
-4.224031,50,2339.008333
-5.419372,50,2339.507914
-1.939462,50,2340.008275
-0.725688,50,2340.508894
-4.81437,50,2341.008698
-3.049526,50,2341.508572
-3.233217,50,2342.008288
-5.293954,50,2342.533168
-6.190079,50,2343.019498
-1.138154,50,2343.524904
-0.360899,50,2344.081935
-3.661453,50,2344.510151
-5.92606,50,2345.008385
-4.969629,50,2345.508058
-0.587137,50,2346.008381
-4.836402,50,2346.513112
-0.2549,50,2347.00804
-1.259715,50,2347.50812
-2.837144,50,2348.008284
-6.242051,50,2348.526384
-0.516093,50,2349.007759
-3.498701,50,2349.509495
-0.714452,50,2350.007786
-0.484634,50,2350.508479
-0.482266,50,2351.008491
-4.982711,50,2351.508435
-4.772537,50,2352.013461
-0.511512,50,2352.50838
-1.397412,50,2353.00723
-0.506107,50,2353.508441
-0.498777,50,2354.008748
-0.557326,50,2354.517525
-1.023344,50,2355.008509
-0.878073,50,2355.508526
-0.634378,50,2356.008184
-1.480575,50,2356.51405
-0.72456,50,2357.008628
-2.173993,50,2357.508943
-0.654105,50,2358.008301
-0.67545,50,2358.508097
-0.808771,50,2359.008395
-4.288003,50,2359.509105
-0.924388,50,2360.011503
-1.218967,50,2360.508686
-0.631286,50,2361.008374
-0.650393,50,2361.508612
-5.086188,50,2362.008994
-1.07857,50,2362.507299
-0.689797,50,2363.008147
-0.703715,50,2363.508007
-4.547747,50,2364.008405
-2.218951,50,2364.508336
-0.529501,50,2365.008303
-4.314679,50,2365.544478
-1.779972,50,2366.008312
-0.661993,50,2366.508477
-4.706471,50,2367.012034
-2.920393,50,2367.508463
-6.238113,50,2368.012087
-0.510649,50,2368.51293
-2.936445,50,2369.008188
-0.280802,50,2369.508525
-6.474862,50,2370.008506
-2.928479,50,2370.50856
-1.236219,50,2371.00841
-1.427905,50,2371.507795
-1.505404,50,2372.008462
-0.776387,50,2372.508441
-3.173329,50,2373.012129
-1.773285,50,2373.507235
-5.050234,50,2374.007853
-4.259368,50,2374.508221
-1.568104,50,2375.008298
-2.892174,50,2375.669209
-2.379291,50,2376.17023
-2.37018,50,2376.614972
-2.40152,50,2377.045542
-0.546585,50,2377.508497
-1.798452,50,2378.008717
-3.606996,50,2378.510803
-1.185846,50,2379.025178
-4.443969,50,2379.508546
-5.774227,50,2380.008698
-2.406452,50,2380.50853
-0.642119,50,2381.008462
-0.503389,50,2381.50846
-4.91665,50,2382.008224
-0.66724,50,2382.508235
-0.564271,50,2383.008048
-2.339142,50,2383.507318
-3.020654,50,2384.008668
-1.60143,50,2384.507912
-5.488234,50,2385.008477
-4.626316,50,2385.596186
-0.315617,50,2386.200545
-5.791948,50,2386.633107
-5.569692,50,2387.021757
-0.763324,50,2387.512009
-1.369176,50,2388.00829
-4.103938,50,2388.508323
-4.45126,50,2389.008681
-0.598063,50,2389.509333
-0.884889,50,2390.008453
-3.764173,50,2390.508492
-2.203719,50,2391.052832
-1.206206,50,2391.523042
-3.543287,50,2392.054803
-0.558315,50,2392.57847
-0.506936,50,2393.033091
-2.024809,50,2393.508495
-1.487324,50,2394.010514
-3.758699,50,2394.509099
-0.240929,50,2395.008396
-0.624021,50,2395.507994
-0.628326,50,2396.015139
-0.782257,50,2396.565345
-6.202932,50,2397.132199
-0.143741,50,2397.547261
-4.968074,50,2398.008605
-4.067755,50,2398.508556
-0.798115,50,2399.007857
-0.660432,50,2399.508401
-3.269461,50,2400.008659
-0.60077,50,2400.507643
-1.700503,50,2401.011747
-4.22872,50,2401.553948
-0.713446,50,2402.007891
-1.788975,50,2402.508358
-1.442635,50,2403.008594
-2.871078,50,2403.508449
-0.403474,50,2404.008562
-1.804584,50,2404.508177
-3.603573,50,2405.008851
-0.486499,50,2405.510006
-1.942328,50,2406.008431
-0.210317,50,2406.557636
-4.209099,50,2407.134493
-1.240739,50,2407.657446
-0.730975,50,2408.177736
-4.828903,50,2408.684004
-1.072252,50,2409.196725
-0.740567,50,2409.720107
-0.79903,50,2410.274421
-4.267465,50,2410.769599
-2.703402,50,2411.213335
-4.748791,50,2411.691776
-1.280409,50,2412.170376
-3.018446,50,2412.680618
-1.838064,50,2413.269599
-0.719425,50,2413.809835
-1.293367,50,2414.357527
-0.699854,50,2415.201802
-1.78114,50,2415.709535
-1.836872,50,2416.197212
-2.305891,50,2416.743954
-0.684444,50,2417.348734
-4.302829,50,2417.88162
-3.48083,50,2418.410012
-0.668879,50,2418.965554
-0.291527,50,2419.584229
-2.746234,50,2420.079412
-0.328443,50,2420.579694
-1.753529,50,2421.097981
-2.485981,50,2421.656192
-3.62129,50,2422.153304
-3.232409,50,2422.653213
-1.826488,50,2423.06188
-2.113532,50,2423.487276
-0.791698,50,2423.86321
-5.453085,50,2424.410794
-0.565774,50,2424.890893
-1.389234,50,2425.387372
-0.846224,50,2425.88949
-1.012796,50,2426.345787
-1.911676,50,2426.846565
-1.069923,50,2427.345715
-0.535786,50,2427.845733
-0.405994,50,2428.413489
-0.224576,50,2428.866728
-2.612153,50,2429.344967
-0.555737,50,2429.845987
-1.011173,50,2430.365839
-1.917361,50,2430.861746
-1.059352,50,2431.344959
-0.627442,50,2431.845605
-1.884787,50,2432.350938
-4.869079,50,2432.845095
-3.4433,50,2433.345251
-2.49988,50,2433.845631
-2.373342,50,2434.345013
-2.129384,50,2434.846888
-0.789812,50,2435.345495
-4.798463,50,2435.845509
-1.878342,50,2436.345887
-4.87301,50,2436.84542
-0.543055,50,2437.345628
-4.284477,50,2437.845676
-0.452893,50,2438.344871
-6.849242,50,2438.845062
-0.435326,50,2439.345201
-3.797718,50,2439.844769
-6.755497,50,2440.34545
-0.255699,50,2440.849005
-1.769392,50,2441.345077
-0.466115,50,2441.845228
-1.800837,50,2442.34577
-1.902779,50,2442.845183
-5.434812,50,2443.347378
-1.096272,50,2443.850322
-0.738702,50,2444.367441
-0.617981,50,2444.852205
-0.660919,50,2445.418595
-1.588529,50,2445.845907
-2.638308,50,2446.345155
-0.200933,50,2446.8452
-2.33058,50,2447.345521
-1.169801,50,2447.845519
-1.524405,50,2448.345173
-2.892119,50,2448.845136
-3.596807,50,2449.344903
-1.093088,50,2449.845759
-1.012328,50,2450.365859
-1.19588,50,2450.845263
-1.402538,50,2451.352042
-1.839882,50,2451.858737
-0.58841,50,2452.379409
-3.030361,50,2452.958309
-1.141512,50,2453.461732
-0.714181,50,2453.90639
-2.320429,50,2454.345786
-1.220223,50,2454.845264
-0.8766,50,2455.346006
-1.464575,50,2455.845394
-3.767103,50,2456.345784
-4.800225,50,2456.845829
-0.791514,50,2457.345078
-3.063419,50,2457.845209
-0.732382,50,2458.344901
-1.36028,50,2458.845401
-0.444766,50,2459.34496
-3.525218,50,2459.857239
-4.83159,50,2460.34664
-2.106782,50,2460.882016
-1.839688,50,2461.373116
-1.240474,50,2461.85852
-0.290262,50,2462.345237
-3.09343,50,2462.926632
-2.306696,50,2463.385847
-2.02235,50,2463.845831
-5.504484,50,2464.344882
-0.836721,50,2464.849578
-0.74443,50,2465.345631
-2.85089,50,2465.845487
-5.158626,50,2466.345181
-2.371158,50,2466.845196
-0.54746,50,2467.344818
-0.793968,50,2467.845047
-4.250364,50,2468.350822
-3.150726,50,2468.8459
-2.653001,50,2469.34525
-3.763455,50,2469.84613
-2.945963,50,2470.362181
-2.813731,50,2470.863061
-0.617666,50,2471.3451
-0.748556,50,2471.8456
-0.440139,50,2472.398468
-1.597838,50,2472.914478
-0.564764,50,2473.391196
-3.340034,50,2473.857958
-1.208538,50,2474.414779
-1.469122,50,2475.095337
-6.778349,50,2475.468604
-0.962227,50,2475.904511
-4.293017,50,2476.345854
-1.780766,50,2476.845799
-2.752138,50,2477.357222
-3.855481,50,2477.845959
-5.692443,50,2478.344825
-1.162319,50,2478.870874
-4.377536,50,2479.389566
-4.486845,50,2479.893051
-3.125788,50,2480.3452
-3.691521,50,2480.869016
-1.310314,50,2481.347029
-6.854839,50,2481.845083
-1.391916,50,2482.376342
-0.630979,50,2482.844991
-4.274124,50,2483.345078
-6.427084,50,2483.935122
-1.651679,50,2484.345998
-0.198147,50,2484.845563
-4.112029,50,2485.345254
-2.892298,50,2485.853159
-0.904201,50,2486.34514
-2.028887,50,2486.845423
-7.361179,50,2487.420937
-0.424045,50,2488.09252
-5.286046,50,2488.660926
-0.534037,50,2489.297673
-0.622608,50,2489.788305
-0.691381,50,2490.199341
-0.488414,50,2490.576595
-2.700107,50,2490.987956
-2.967475,50,2491.487534
-1.165989,50,2491.987808
-0.625598,50,2492.487632
-4.989403,50,2492.987711
-0.939278,50,2493.515536
-0.569758,50,2493.99062
-2.957156,50,2494.488452
-0.562548,50,2495.047483
-4.477579,50,2495.487527
-0.975548,50,2496.005134
-6.295297,50,2496.487509
-2.699494,50,2496.995065
-1.076724,50,2497.487839
-2.42841,50,2497.987386
-0.552152,50,2498.489891
-6.135047,50,2498.987444
-0.426366,50,2499.508188
-0.521214,50,2500.002879
-0.22979,50,2500.487681
-3.868632,50,2500.987141
-0.836951,50,2501.487765
-3.743218,50,2501.987334
-0.509618,50,2502.486282
-0.117421,50,2502.987705
-6.00969,50,2503.486845
-1.221165,50,2503.987443
-0.835373,50,2504.487452
-0.284302,50,2504.992978
-1.737363,50,2505.487535
-2.998714,50,2505.987356
-4.868715,50,2506.489264
-1.933077,50,2507.069878
-2.416646,50,2507.49946
-2.209649,50,2507.987564
-4.942202,50,2508.487962
-3.396984,50,2508.987531
-0.373304,50,2509.487509
-2.761179,50,2510.028429
-4.5983,50,2510.534772
-1.182088,50,2511.05271
-0.903259,50,2511.597351
-1.641193,50,2512.043877
-0.509411,50,2512.519431
-0.980426,50,2513.062671
-0.733343,50,2513.607215
-2.312088,50,2514.013897
-3.241977,50,2514.487796
-0.891675,50,2514.987667
-0.635248,50,2515.488316
-1.969589,50,2515.987672
-1.952145,50,2516.487503
-1.063861,50,2516.987302
-0.374115,50,2517.487715
-0.726025,50,2518.031766
-1.772897,50,2518.487431
-7.314172,50,2518.987225
-0.196518,50,2519.488151
-0.9642,50,2520.044331
-3.236776,50,2520.550364
-0.514542,50,2521.028489
-0.596534,50,2521.487567
-0.808698,50,2521.987752
-2.254373,50,2522.591796
-3.603766,50,2522.994408
-4.59278,50,2523.487442
-1.693214,50,2523.987379
-3.886093,50,2524.487895
-2.05461,50,2524.993729
-1.391,50,2525.487639
-0.409681,50,2525.987575
-1.669961,50,2526.488662
-4.136005,50,2526.98679
-0.121831,50,2527.489517
-4.371573,50,2527.987774
-3.126676,50,2528.487948
-2.151423,50,2528.989179
-1.680419,50,2529.487881
-2.121607,50,2529.98738
-0.669305,50,2530.488003
-0.698639,50,2530.988221
-6.178673,50,2531.487703
-0.735782,50,2531.987493
-3.653944,50,2532.487892
-0.425219,50,2532.987281
-1.013657,50,2533.487137
-0.734235,50,2533.993898
-1.198954,50,2534.503199
-0.671014,50,2534.993894
-0.744606,50,2535.54156
-4.296685,50,2535.987537
-1.8959,50,2536.545511
-1.909542,50,2537.064592
-6.36585,50,2537.529835
-0.453465,50,2538.021911
-3.429356,50,2538.499526
-1.283062,50,2539.008878
-0.430675,50,2539.48846
-2.36322,50,2539.98762
-0.823678,50,2540.488064
-1.289343,50,2540.987391
-3.674236,50,2541.487743
-0.912757,50,2541.987307
-0.672864,50,2542.48723
-2.822037,50,2542.987589
-4.826877,50,2543.488445
-3.678803,50,2543.987501
-4.682748,50,2544.487501
-0.217318,50,2544.988163
-3.291825,50,2545.488316
-0.738109,50,2545.989769
-1.887165,50,2546.488381
-0.134701,50,2546.990035
-3.997014,50,2547.487708
-3.313181,50,2547.987718
-0.506331,50,2548.48752
-0.95757,50,2549.009796
-0.659347,50,2549.582403
-5.33118,50,2550.102174
-4.646788,50,2550.51083
-0.554451,50,2550.98731
-2.454903,50,2551.488622
-0.634564,50,2551.988533
-0.834574,50,2552.49242
-0.423463,50,2552.987655
-0.678401,50,2553.48729
-1.080671,50,2553.987458
-1.942043,50,2554.487652
-1.9814,50,2554.987555
-3.827336,50,2555.488065
-5.194487,50,2555.987776
-5.697927,50,2556.488038
-0.195861,50,2556.98753
-0.643824,50,2557.488229
-7.552603,50,2557.987397
-3.835867,50,2558.488075
-0.724354,50,2558.987604
-7.581282,50,2559.487569
-4.649121,50,2559.987446
-3.756774,50,2560.487423
-0.701489,50,2560.98762
-3.00511,50,2561.487993
-2.339898,50,2561.987672
-3.390735,50,2562.487464
-1.441513,50,2562.987457
-0.302871,50,2563.488055
-5.676791,50,2563.987395
-5.295508,50,2564.48744
-0.614506,50,2564.987665
-4.293848,50,2565.488492
-0.493125,50,2565.988302
-0.86961,50,2566.487755
-2.536885,50,2566.987745
-1.729818,50,2567.487877
-1.111511,50,2567.988081
-0.521309,50,2568.487507
